tipo,cidade/uf,bairro,endereço,área_total,área_construída,valor,suite,quarto,wc_social,vaga,asfalto,piscina
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,,,1100000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,490.0,230.0,980000.0,1,5,3,5,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,330.0,170.0,750000.0,1,2,2,6,1,1
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,180.0,80.0,325000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,450000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,2,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,180.0,110.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,150.0,78.0,290000.0,1,1,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,110.0,450000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,450000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,249.0,129.0,700000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,,,289990.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,250.0,127.0,280000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,450000.0,1,3,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,250.0,140.0,795000.0,1,2,1,2,0,1
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,245.0,127.0,650000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,360.0,166.0,850000.0,1,2,0,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,,,450000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,244.0,130.0,650000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,244.0,129.7,650000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,220.0,130.0,550000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,180.0,100.0,410000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,,,550000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,245.0,130.0,1200000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,420.0,214.0,415000.0,1,2,1,4,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,3,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,110.0,420000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,300.0,100.0,480000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,245.0,130.0,890000.0,1,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,,85.05,265000.0,1,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,558.0,114.66,550000.0,0,2,1,5,1,1
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,210.0,105.0,420000.0,1,0,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Leblon,,558.0,114.66,550000.0,0,2,1,4,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Afonso Celso,110.0,75.0,160000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Alberto Albertini,110.0,55.0,169000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Alberto Albertini, 1003",140.0,66.16,198000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Alberto Albertini, 1437",210.0,74.7,170000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Alfonso Celso,2730.0,600.0,1500000.0,1,3,0,0,1,1
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Antônio Prado, 912",,,240000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Augusta Rossini Guidi,210.0,110.0,220000.0,0,2,2,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Augusta Rossini Guidi, 1138",210.0,110.0,220000.0,0,0,2,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Augusta Rossini Guidi, 1138",210.0,110.0,220000.0,0,2,2,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Botelho de Magalhães, 991",113.75,55.77,200000.0,0,1,0,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Candido de Castro Rondon, 69",180.0,45.79,120000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Capistrano de Abreu, 320",455.0,116.0,138000.0,0,3,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Carlos Severo M. Costa,150.0,75.0,130000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Ciro Azevedo, 509",56.85,113.75,130000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Emílio Russeau, 216",360.0,91.58,155000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Fauzie Saueia, 601",225.0,72.0,200000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Francisco Luiz Sacomani,180.0,86.0,190000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Francisco Luiz Sacomani, 233",180.0,86.0,190000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Gonçalves de Magalhães, 417",113.75,57.18,155000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Gonçalves Magalhães,455.0,60.0,140000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. José Dias de Carvalho,,,160000.0,0,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. José Francelino Teixeira Gomes, 122",180.0,158.0,215000.0,0,3,2,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Luís Vasconcelos, 156",90.0,43.0,130000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Manoel Francisco da Silva, 278",227.5,40.0,120000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Manoel Pereira de Souza,455.0,100.0,250000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Manoel Pereira de Souza, 420",1365.0,306.0,900000.0,1,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Mansour Contar,128.0,66.0,175000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Mansour Contar, 928",114.2,54.72,130000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"R. Marco feliz, 1241",124.53,61.4,125000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Marques de Barbacena,455.0,111.8,130000.0,0,3,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,R. Y-Juca Pirama,455.0,118.52,150000.0,0,2,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"Tv. Joaçaba, 128",100.0,50.0,140000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,"Tv. Príncipe da Beira, 266",195.0,54.7,155000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,455.0,80.0,130000.0,1,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,120.0,54.0,160000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,455.0,121.0,170000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,200.0,61.04,100000.0,1,0,0,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,180.0,120.0,198000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,100.0,46.7,165000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,113.74,54.0,175000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,113.74,54.0,185000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,,,220000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,,,139000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,455.0,121.0,170000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,110.0,53.0,160000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,,,170000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,121.0,50.0,210000.0,0,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,112.0,52.0,169900.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,128.0,57.0,170000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,120.0,54.0,155000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,113.74,54.0,180000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,112.0,51.0,160000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Los Angeles,,112.0,52.0,169900.0,0,0,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Manaíra,Av. Guaicurus,300.0,60.0,140000.0,0,2,1,10,1,0
Casa-Térrea,Campo Grande - MS,Jardim Manaíra,"R. Gaudilei Brun, 876",,,200000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Manaíra,,117.0,56.0,230000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,Av. Rita Vieira de Andrade,360.0,220.0,750000.0,1,2,1,5,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,Av. Rita Vieira de Andrade,150.0,91.84,360000.0,1,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Abrão Calux,180.0,105.0,460000.0,0,0,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. Abrão Calux, 106",180.0,105.0,459000.0,2,0,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Alice Barbosa Lopes,360.0,180.0,600000.0,1,1,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Alice Barbosa Lopes,360.0,200.84,900000.0,2,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Alice Barbosa Lopes,360.0,220.0,1150000.0,0,2,2,0,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Alice Barbosa Lopes,360.0,200.0,900000.0,2,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. do Marco, 942",467.0,168.0,550000.0,0,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. do Marco, 942",467.1,168.03,600000.0,1,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. do Sucre,182.0,107.12,630000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Francisco Pereira Lima,360.0,220.0,1380000.0,2,2,0,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Jane Rodrigues,230.0,125.0,800000.0,0,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Jane Rodrigues,205.0,125.0,750000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Jane Rodrigues Pache,200.0,130.0,730000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Jane Rodrigues Pache,235.0,130.0,800000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Jane Rodrigues Pache,210.0,125.0,750000.0,0,0,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Jane Rodrigues Pache,230.0,125.0,800000.0,0,0,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. Klaus Sthurk, 177",360.0,166.0,1100000.0,1,3,1,0,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Luis Charbel,180.0,100.0,650000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Luiz Charbel,372.48,166.8,899000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,R. Luiz Charbel,180.0,100.0,550000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. Miguel Sutil, 52",360.0,250.0,645000.0,1,2,2,4,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. Nestor Frederico Pache, 351",360.0,142.4,1500000.0,3,0,1,2,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. Nestor Frederico Pache, 583",360.0,164.0,730000.0,1,0,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. São Remo, 1197",360.0,172.88,720000.0,0,0,1,3,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,"R. São Remo, 1197",360.0,200.0,680000.0,1,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,180.0,100.0,650000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,,,900000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,360.0,98.0,650000.0,0,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,230.0,125.0,700000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,198.0,108.0,630000.0,1,2,2,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,235.0,130.0,800000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,200.0,130.0,750000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,230.0,125.0,840000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,,,800000.0,1,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,190.0,125.0,750000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,300.0,210.97,1390000.0,2,1,1,2,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,180.0,100.0,650000.0,1,2,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,548.77,229.0,1180000.0,1,0,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,229.74,119.12,630000.0,1,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,103.0,180.0,460000.0,2,0,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,180.0,108.0,630000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,360.0,167.0,1150000.0,1,0,1,6,1,1
Casa-Térrea,Campo Grande - MS,Jardim Mansur,,390.0,193.0,1100000.0,1,2,2,3,1,1
Casa-Térrea,Campo Grande - MS,Jardim Marabá,"R. Garcia D´Ávila, 63",360.0,203.0,1200000.0,1,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,R. do Patrocínio,120.0,69.7,215000.0,0,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,"R. do Patrocínio, 771",120.0,69.3,215000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,R. dos Pinheirais,,,180000.0,1,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,R. Moréia,243.0,50.0,140000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,"R. Patriocinio, 771",120.0,70.0,199000.0,0,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,,360.0,207.0,240000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,,90.0,45.0,175000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Marajoara,,360.0,230.0,300000.0,1,2,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Mathilde,R. Mutum,,,240000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Mato Grosso,"R. Rosario Oeste, 50 - quadra 09 - lote 06",336.0,122.0,170000.0,0,4,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,"R. Chicago, 327",100.54,49.98,140000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,R. dos Ferreiras,360.0,113.83,480000.0,1,2,1,2,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,"R. dos Pereiras, 923",121.0,54.5,215000.0,0,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,R. Padre Julião Urquiza,180.0,87.0,315000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,R. Pentecoste,360.0,275.0,270000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,"R. Pentecoste, 104",360.0,275.0,270000.0,0,3,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,,180.0,82.0,320000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,,180.0,84.0,315000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alegre,,180.0,84.0,320000.0,1,2,2,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alto,R. Benedito Gregorio de Almeida,366.0,250.0,1200000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alto,"R. Benedito Gregorio de Almeida, 284",120.0,61.0,250000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alto,"R. Benedito Gregório de Almeida, 284",120.0,61.0,250000.0,0,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alto,"R. Benedito Gregório de Almeida, 284",120.0,60.8,225000.0,0,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Alto,"R. Benedito Gregorio de Almeida, 84",125.0,62.0,250000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Aluízio de Azevedo,1008.0,435.11,1250000.0,1,2,1,5,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Aluízio de Azevedo, 712",456.0,257.18,1150000.0,1,3,1,2,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Aníbal de Toledo,384.0,205.0,500000.0,1,2,1,4,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Antônio Corrêa,356.0,207.0,910000.0,1,2,3,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Antônio Corrêa, 1175",529.0,174.0,550000.0,0,3,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Antônio de Barros,324.0,194.0,750000.0,0,0,0,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Antonio de Barros,360.0,214.0,550000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Antonio de Barros, 31",360.0,210.0,950000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Antônio de Barros, 327",324.0,194.31,750000.0,3,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. da Liberdade,400.0,180.0,890000.0,0,0,0,0,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. do Catete,360.0,135.0,650000.0,0,3,1,6,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Dr. Aníbal de Toledo, 750",384.0,205.55,550000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Dr. Aníbal de Toledo, 766",384.0,143.84,500000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Dr. Aníbal de Tolêdo, 766",384.0,205.0,500000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Frei Gregório, 20",254.4,130.33,410000.0,0,3,2,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Frei Gregório, 30",254.4,177.85,550000.0,2,2,2,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Frei Gregorio, 656",720.0,217.0,850000.0,0,0,1,3,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Georges Sleiman Abdalla, 30",260.0,235.0,635000.0,1,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Gonçalves Dias,318.0,215.71,950000.0,1,1,3,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Gonçalves Dias,360.0,280.0,900000.0,1,2,1,5,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Gonçalves Dias,300.0,240.0,600000.0,0,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Gonçalves Dias, 398",360.0,234.94,850000.0,2,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Gonçalves Dias, 78",360.0,147.26,549000.0,0,1,0,2,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Gonçalves Dias, 78",360.0,147.26,549000.0,0,1,1,2,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. João Pedro de Sousa, 599",279.0,194.0,590000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. José Luis Pereira, 234",360.0,205.04,850000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Juvenal Alves Correa, 143",537.6,349.8,2100000.0,1,5,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Juvenal Alves Correa, 143",537.6,349.8,2100000.0,1,5,0,0,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Juvenal Alves Corrêa, 257",360.0,190.0,700000.0,1,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,"R. Juvenal Alves Correia, 143",504.0,262.07,2100000.0,0,4,3,5,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Juvenal Alves Correira,504.0,262.07,2100000.0,0,4,1,5,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Padre João Crippa,370.0,219.0,790000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Professor Severino Ramos de Queiroz,342.0,171.0,583000.0,0,1,1,5,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Senador Ponce,360.0,200.0,760000.0,1,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,R. Senador Ponce,360.0,225.0,720000.0,0,2,1,6,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,Tv. Arco Íres,280.0,,280000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,714.0,330.0,2000000.0,4,3,0,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,370.0,219.03,790000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,360.0,200.0,695000.0,1,2,1,0,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,360.0,239.66,800000.0,3,0,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,449.0,249.19,695000.0,2,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,245.0,133.0,650000.0,3,0,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,355.0,230.0,890000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monte Líbano,,360.0,232.0,850000.0,1,1,2,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monterey,R. Princesa Juliana,200.0,135.0,250000.0,0,3,0,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monterey,,,,270000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,Av. Ana Rosa Castilho Ocampo,198.0,118.0,550000.0,0,0,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,Av. Ana Rosa Castilho Ocampo,396.0,173.87,750000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"Av. Ana Rosa Castilho Ocampo, 2201",396.0,230.0,950000.0,3,0,0,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Bianor,198.0,118.0,550000.0,3,0,0,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Bianor,198.0,118.93,550000.0,1,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Bianor,198.0,118.0,550000.0,1,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Bianor, 18",112.5,58.74,300000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Bianor, 188",198.0,118.0,550000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Coata,180.0,89.72,347000.0,1,2,1,2,1,0
